Customer ID,Product ID,Product Name,Review,Positive Aspect Terms,Negative Aspect Terms,Sentiment
CUST01633,PROD008,Samsung Galaxy Tab S9 Ultra,"The ease of use on the Samsung Galaxy Tab S9 Ultra is outstanding, although the heating issues could be better.",ease of use,heating issues,Negative
CUST01501,PROD008,Samsung Galaxy Tab S9 Ultra,"The display on the Samsung Galaxy Tab S9 Ultra is outstanding, although the overheating could be better.",display,overheating,Positive
CUST00589,PROD008,Samsung Galaxy Tab S9 Ultra,"I really love the sound clarity of my Samsung Galaxy Tab S9 Ultra, but I'm a bit disappointed with its software bugs.",sound clarity,software bugs,Negative
CUST01598,PROD008,Samsung Galaxy Tab S9 Ultra,"I enjoy using the Samsung Galaxy Tab S9 Ultra because of its storage capacity, though its weight bothers me sometimes.",storage capacity,weight,Mixed
CUST01886,PROD008,Samsung Galaxy Tab S9 Ultra,"I enjoy using the Samsung Galaxy Tab S9 Ultra because of its camera quality, though its short cable bothers me sometimes.",camera quality,short cable,Positive
CUST01590,PROD008,Samsung Galaxy Tab S9 Ultra,"I enjoy using the Samsung Galaxy Tab S9 Ultra because of its speed, though its fragile screen bothers me sometimes.",speed,fragile screen,Negative
CUST01355,PROD008,Samsung Galaxy Tab S9 Ultra,"I really love the speed of my Samsung Galaxy Tab S9 Ultra, but I'm a bit disappointed with its battery drain.",speed,battery drain,Negative
CUST00720,PROD008,Samsung Galaxy Tab S9 Ultra,"The build quality on the Samsung Galaxy Tab S9 Ultra is outstanding, although the battery drain could be better.",build quality,battery drain,Positive
CUST01770,PROD008,Samsung Galaxy Tab S9 Ultra,"While the sound clarity of the Samsung Galaxy Tab S9 Ultra impressed me, the weight was underwhelming.",sound clarity,weight,Positive
CUST01317,PROD008,Samsung Galaxy Tab S9 Ultra,"I really love the battery life of my Samsung Galaxy Tab S9 Ultra, but I'm a bit disappointed with its price.",battery life,price,Positive
CUST00429,PROD008,Samsung Galaxy Tab S9 Ultra,"My experience with the Samsung Galaxy Tab S9 Ultra has been mostly great due to its storage capacity, but the battery drain needs improvement.",storage capacity,battery drain,Mixed
CUST01900,PROD008,Samsung Galaxy Tab S9 Ultra,"I really love the build quality of my Samsung Galaxy Tab S9 Ultra, but I'm a bit disappointed with its size.",build quality,size,Positive
CUST00481,PROD008,Samsung Galaxy Tab S9 Ultra,"The speed on the Samsung Galaxy Tab S9 Ultra is outstanding, although the price could be better.",speed,price,Positive
CUST01069,PROD008,Samsung Galaxy Tab S9 Ultra,"I enjoy using the Samsung Galaxy Tab S9 Ultra because of its storage capacity, though its size bothers me sometimes.",storage capacity,size,Positive
CUST01030,PROD008,Samsung Galaxy Tab S9 Ultra,"I really love the camera quality of my Samsung Galaxy Tab S9 Ultra, but I'm a bit disappointed with its size.",camera quality,size,Positive
CUST01193,PROD008,Samsung Galaxy Tab S9 Ultra,"My experience with the Samsung Galaxy Tab S9 Ultra has been mostly great due to its durability, but the heating issues needs improvement.",durability,heating issues,Positive
CUST01159,PROD008,Samsung Galaxy Tab S9 Ultra,"My experience with the Samsung Galaxy Tab S9 Ultra has been mostly great due to its durability, but the short cable needs improvement.",durability,short cable,Positive
CUST01610,PROD008,Samsung Galaxy Tab S9 Ultra,"My experience with the Samsung Galaxy Tab S9 Ultra has been mostly great due to its design, but the weight needs improvement.",design,weight,Negative
CUST01441,PROD008,Samsung Galaxy Tab S9 Ultra,"The display on the Samsung Galaxy Tab S9 Ultra is outstanding, although the fragile screen could be better.",display,fragile screen,Positive
CUST01988,PROD008,Samsung Galaxy Tab S9 Ultra,"I really love the durability of my Samsung Galaxy Tab S9 Ultra, but I'm a bit disappointed with its price.",durability,price,Positive
CUST01933,PROD008,Samsung Galaxy Tab S9 Ultra,"While the design of the Samsung Galaxy Tab S9 Ultra impressed me, the short cable was underwhelming.",design,short cable,Mixed
CUST01940,PROD008,Samsung Galaxy Tab S9 Ultra,"The camera quality on the Samsung Galaxy Tab S9 Ultra is outstanding, although the limited ports could be better.",camera quality,limited ports,Mixed
CUST02089,PROD008,Samsung Galaxy Tab S9 Ultra,"I really love the speed of my Samsung Galaxy Tab S9 Ultra, but I'm a bit disappointed with its weight.",speed,weight,Positive
CUST01692,PROD008,Samsung Galaxy Tab S9 Ultra,"I enjoy using the Samsung Galaxy Tab S9 Ultra because of its durability, though its battery drain bothers me sometimes.",durability,battery drain,Positive
CUST00117,PROD008,Samsung Galaxy Tab S9 Ultra,"While the battery life of the Samsung Galaxy Tab S9 Ultra impressed me, the slow updates was underwhelming.",battery life,slow updates,Positive
CUST02016,PROD008,Samsung Galaxy Tab S9 Ultra,"I really love the sound clarity of my Samsung Galaxy Tab S9 Ultra, but I'm a bit disappointed with its short cable.",sound clarity,short cable,Positive
CUST02062,PROD008,Samsung Galaxy Tab S9 Ultra,"My experience with the Samsung Galaxy Tab S9 Ultra has been mostly great due to its speed, but the software bugs needs improvement.",speed,software bugs,Mixed
CUST01398,PROD008,Samsung Galaxy Tab S9 Ultra,"I enjoy using the Samsung Galaxy Tab S9 Ultra because of its camera quality, though its weight bothers me sometimes.",camera quality,weight,Positive
CUST00914,PROD008,Samsung Galaxy Tab S9 Ultra,"My experience with the Samsung Galaxy Tab S9 Ultra has been mostly great due to its camera quality, but the fragile screen needs improvement.",camera quality,fragile screen,Positive
CUST02041,PROD009,Sony PlayStation 5 Slim,"I really love the build quality of my Sony PlayStation 5 Slim, but I'm a bit disappointed with its heating issues.",build quality,heating issues,Positive
CUST01980,PROD009,Sony PlayStation 5 Slim,"The build quality on the Sony PlayStation 5 Slim is outstanding, although the limited ports could be better.",build quality,limited ports,Mixed
CUST00748,PROD009,Sony PlayStation 5 Slim,"I enjoy using the Sony PlayStation 5 Slim because of its sound clarity, though its battery drain bothers me sometimes.",sound clarity,battery drain,Positive
CUST02077,PROD009,Sony PlayStation 5 Slim,"The display on the Sony PlayStation 5 Slim is outstanding, although the limited ports could be better.",display,limited ports,Negative
CUST00934,PROD009,Sony PlayStation 5 Slim,"I enjoy using the Sony PlayStation 5 Slim because of its design, though its heating issues bothers me sometimes.",design,heating issues,Positive
CUST00132,PROD009,Sony PlayStation 5 Slim,"While the ease of use of the Sony PlayStation 5 Slim impressed me, the size was underwhelming.",ease of use,size,Positive
CUST01365,PROD009,Sony PlayStation 5 Slim,"I really love the design of my Sony PlayStation 5 Slim, but I'm a bit disappointed with its software bugs.",design,software bugs,Positive
CUST01401,PROD009,Sony PlayStation 5 Slim,"I enjoy using the Sony PlayStation 5 Slim because of its build quality, though its overheating bothers me sometimes.",build quality,overheating,Positive
CUST00697,PROD009,Sony PlayStation 5 Slim,"The display on the Sony PlayStation 5 Slim is outstanding, although the software bugs could be better.",display,software bugs,Positive
CUST00995,PROD009,Sony PlayStation 5 Slim,"I really love the design of my Sony PlayStation 5 Slim, but I'm a bit disappointed with its software bugs.",design,software bugs,Mixed
CUST00215,PROD009,Sony PlayStation 5 Slim,"My experience with the Sony PlayStation 5 Slim has been mostly great due to its storage capacity, but the weight needs improvement.",storage capacity,weight,Positive
CUST01384,PROD009,Sony PlayStation 5 Slim,"My experience with the Sony PlayStation 5 Slim has been mostly great due to its speed, but the weight needs improvement.",speed,weight,Negative
CUST01104,PROD009,Sony PlayStation 5 Slim,"My experience with the Sony PlayStation 5 Slim has been mostly great due to its performance, but the fragile screen needs improvement.",performance,fragile screen,Negative
CUST01118,PROD009,Sony PlayStation 5 Slim,"I really love the display of my Sony PlayStation 5 Slim, but I'm a bit disappointed with its short cable.",display,short cable,Positive
CUST01798,PROD009,Sony PlayStation 5 Slim,"While the display of the Sony PlayStation 5 Slim impressed me, the weight was underwhelming.",display,weight,Mixed
CUST01807,PROD009,Sony PlayStation 5 Slim,"I enjoy using the Sony PlayStation 5 Slim because of its build quality, though its size bothers me sometimes.",build quality,size,Mixed
CUST02038,PROD009,Sony PlayStation 5 Slim,"The performance on the Sony PlayStation 5 Slim is outstanding, although the limited ports could be better.",performance,limited ports,Positive
CUST00745,PROD009,Sony PlayStation 5 Slim,"My experience with the Sony PlayStation 5 Slim has been mostly great due to its build quality, but the price needs improvement.",build quality,price,Positive
CUST01000,PROD009,Sony PlayStation 5 Slim,"My experience with the Sony PlayStation 5 Slim has been mostly great due to its build quality, but the heating issues needs improvement.",build quality,heating issues,Mixed
CUST01616,PROD009,Sony PlayStation 5 Slim,"The performance on the Sony PlayStation 5 Slim is outstanding, although the heating issues could be better.",performance,heating issues,Negative
CUST02033,PROD009,Sony PlayStation 5 Slim,"I enjoy using the Sony PlayStation 5 Slim because of its design, though its limited ports bothers me sometimes.",design,limited ports,Positive
CUST00703,PROD009,Sony PlayStation 5 Slim,"I really love the camera quality of my Sony PlayStation 5 Slim, but I'm a bit disappointed with its short cable.",camera quality,short cable,Positive
CUST01399,PROD009,Sony PlayStation 5 Slim,"My experience with the Sony PlayStation 5 Slim has been mostly great due to its sound clarity, but the software bugs needs improvement.",sound clarity,software bugs,Positive
CUST00424,PROD009,Sony PlayStation 5 Slim,"The build quality on the Sony PlayStation 5 Slim is outstanding, although the weight could be better.",build quality,weight,Mixed
CUST01291,PROD009,Sony PlayStation 5 Slim,"I really love the storage capacity of my Sony PlayStation 5 Slim, but I'm a bit disappointed with its limited ports.",storage capacity,limited ports,Positive
CUST01420,PROD009,Sony PlayStation 5 Slim,"While the storage capacity of the Sony PlayStation 5 Slim impressed me, the heating issues was underwhelming.",storage capacity,heating issues,Mixed
CUST00401,PROD009,Sony PlayStation 5 Slim,"My experience with the Sony PlayStation 5 Slim has been mostly great due to its storage capacity, but the short cable needs improvement.",storage capacity,short cable,Positive
CUST01554,PROD009,Sony PlayStation 5 Slim,"I enjoy using the Sony PlayStation 5 Slim because of its build quality, though its software bugs bothers me sometimes.",build quality,software bugs,Positive
CUST01797,PROD009,Sony PlayStation 5 Slim,"My experience with the Sony PlayStation 5 Slim has been mostly great due to its build quality, but the fragile screen needs improvement.",build quality,fragile screen,Positive
CUST00559,PROD009,Sony PlayStation 5 Slim,"The battery life on the Sony PlayStation 5 Slim is outstanding, although the software bugs could be better.",battery life,software bugs,Positive
CUST00702,PROD009,Sony PlayStation 5 Slim,"I enjoy using the Sony PlayStation 5 Slim because of its sound clarity, though its fragile screen bothers me sometimes.",sound clarity,fragile screen,Mixed
CUST00643,PROD009,Sony PlayStation 5 Slim,"I really love the ease of use of my Sony PlayStation 5 Slim, but I'm a bit disappointed with its fragile screen.",ease of use,fragile screen,Mixed
CUST01619,PROD009,Sony PlayStation 5 Slim,"My experience with the Sony PlayStation 5 Slim has been mostly great due to its build quality, but the battery drain needs improvement.",build quality,battery drain,Positive
CUST01531,PROD009,Sony PlayStation 5 Slim,"The storage capacity on the Sony PlayStation 5 Slim is outstanding, although the battery drain could be better.",storage capacity,battery drain,Negative
CUST01038,PROD009,Sony PlayStation 5 Slim,"While the display of the Sony PlayStation 5 Slim impressed me, the battery drain was underwhelming.",display,battery drain,Mixed
CUST01513,PROD009,Sony PlayStation 5 Slim,"My experience with the Sony PlayStation 5 Slim has been mostly great due to its build quality, but the heating issues needs improvement.",build quality,heating issues,Mixed
CUST00863,PROD009,Sony PlayStation 5 Slim,"While the durability of the Sony PlayStation 5 Slim impressed me, the limited ports was underwhelming.",durability,limited ports,Positive
CUST01129,PROD009,Sony PlayStation 5 Slim,"While the build quality of the Sony PlayStation 5 Slim impressed me, the short cable was underwhelming.",build quality,short cable,Mixed
CUST00777,PROD009,Sony PlayStation 5 Slim,"I really love the build quality of my Sony PlayStation 5 Slim, but I'm a bit disappointed with its price.",build quality,price,Negative
CUST01332,PROD009,Sony PlayStation 5 Slim,"I really love the durability of my Sony PlayStation 5 Slim, but I'm a bit disappointed with its price.",durability,price,Mixed
CUST01170,PROD009,Sony PlayStation 5 Slim,"I enjoy using the Sony PlayStation 5 Slim because of its battery life, though its short cable bothers me sometimes.",battery life,short cable,Positive
CUST01006,PROD009,Sony PlayStation 5 Slim,"My experience with the Sony PlayStation 5 Slim has been mostly great due to its build quality, but the software bugs needs improvement.",build quality,software bugs,Positive
CUST01117,PROD009,Sony PlayStation 5 Slim,"While the storage capacity of the Sony PlayStation 5 Slim impressed me, the software bugs was underwhelming.",storage capacity,software bugs,Positive
CUST00926,PROD009,Sony PlayStation 5 Slim,"I enjoy using the Sony PlayStation 5 Slim because of its design, though its software bugs bothers me sometimes.",design,software bugs,Negative
CUST00498,PROD009,Sony PlayStation 5 Slim,"I really love the sound clarity of my Sony PlayStation 5 Slim, but I'm a bit disappointed with its battery drain.",sound clarity,battery drain,Mixed
CUST01021,PROD009,Sony PlayStation 5 Slim,"The battery life on the Sony PlayStation 5 Slim is outstanding, although the battery drain could be better.",battery life,battery drain,Negative
CUST01455,PROD009,Sony PlayStation 5 Slim,"I enjoy using the Sony PlayStation 5 Slim because of its camera quality, though its fragile screen bothers me sometimes.",camera quality,fragile screen,Positive
CUST01001,PROD009,Sony PlayStation 5 Slim,"I really love the speed of my Sony PlayStation 5 Slim, but I'm a bit disappointed with its limited ports.",speed,limited ports,Positive
CUST00285,PROD009,Sony PlayStation 5 Slim,"The speed on the Sony PlayStation 5 Slim is outstanding, although the software bugs could be better.",speed,software bugs,Positive
CUST01885,PROD009,Sony PlayStation 5 Slim,"While the storage capacity of the Sony PlayStation 5 Slim impressed me, the price was underwhelming.",storage capacity,price,Positive
CUST00350,PROD009,Sony PlayStation 5 Slim,"I enjoy using the Sony PlayStation 5 Slim because of its camera quality, though its weight bothers me sometimes.",camera quality,weight,Mixed
CUST00554,PROD009,Sony PlayStation 5 Slim,"While the battery life of the Sony PlayStation 5 Slim impressed me, the software bugs was underwhelming.",battery life,software bugs,Positive
CUST00735,PROD009,Sony PlayStation 5 Slim,"The build quality on the Sony PlayStation 5 Slim is outstanding, although the weight could be better.",build quality,weight,Positive
CUST01670,PROD009,Sony PlayStation 5 Slim,"I really love the design of my Sony PlayStation 5 Slim, but I'm a bit disappointed with its limited ports.",design,limited ports,Positive
CUST01491,PROD009,Sony PlayStation 5 Slim,"The ease of use on the Sony PlayStation 5 Slim is outstanding, although the battery drain could be better.",ease of use,battery drain,Negative
CUST01214,PROD009,Sony PlayStation 5 Slim,"The durability on the Sony PlayStation 5 Slim is outstanding, although the limited ports could be better.",durability,limited ports,Mixed
CUST01142,PROD009,Sony PlayStation 5 Slim,"While the design of the Sony PlayStation 5 Slim impressed me, the heating issues was underwhelming.",design,heating issues,Positive
CUST00597,PROD009,Sony PlayStation 5 Slim,"While the display of the Sony PlayStation 5 Slim impressed me, the limited ports was underwhelming.",display,limited ports,Negative
CUST01416,PROD009,Sony PlayStation 5 Slim,"I really love the storage capacity of my Sony PlayStation 5 Slim, but I'm a bit disappointed with its limited ports.",storage capacity,limited ports,Positive
CUST00162,PROD009,Sony PlayStation 5 Slim,"I enjoy using the Sony PlayStation 5 Slim because of its speed, though its battery drain bothers me sometimes.",speed,battery drain,Positive
CUST00341,PROD009,Sony PlayStation 5 Slim,"I really love the durability of my Sony PlayStation 5 Slim, but I'm a bit disappointed with its fragile screen.",durability,fragile screen,Positive
CUST00418,PROD009,Sony PlayStation 5 Slim,"My experience with the Sony PlayStation 5 Slim has been mostly great due to its sound clarity, but the limited ports needs improvement.",sound clarity,limited ports,Negative
CUST01991,PROD009,Sony PlayStation 5 Slim,"I enjoy using the Sony PlayStation 5 Slim because of its battery life, though its battery drain bothers me sometimes.",battery life,battery drain,Positive
CUST01459,PROD009,Sony PlayStation 5 Slim,"While the durability of the Sony PlayStation 5 Slim impressed me, the overheating was underwhelming.",durability,overheating,Mixed
CUST00520,PROD009,Sony PlayStation 5 Slim,"I enjoy using the Sony PlayStation 5 Slim because of its camera quality, though its weight bothers me sometimes.",camera quality,weight,Positive
CUST00170,PROD009,Sony PlayStation 5 Slim,"I enjoy using the Sony PlayStation 5 Slim because of its battery life, though its weight bothers me sometimes.",battery life,weight,Negative
CUST00944,PROD009,Sony PlayStation 5 Slim,"While the durability of the Sony PlayStation 5 Slim impressed me, the short cable was underwhelming.",durability,short cable,Negative
CUST01358,PROD009,Sony PlayStation 5 Slim,"While the build quality of the Sony PlayStation 5 Slim impressed me, the weight was underwhelming.",build quality,weight,Negative
CUST00379,PROD009,Sony PlayStation 5 Slim,"I enjoy using the Sony PlayStation 5 Slim because of its ease of use, though its overheating bothers me sometimes.",ease of use,overheating,Mixed
CUST01898,PROD009,Sony PlayStation 5 Slim,"I enjoy using the Sony PlayStation 5 Slim because of its design, though its short cable bothers me sometimes.",design,short cable,Negative
CUST00440,PROD009,Sony PlayStation 5 Slim,"My experience with the Sony PlayStation 5 Slim has been mostly great due to its sound clarity, but the battery drain needs improvement.",sound clarity,battery drain,Positive
CUST01631,PROD009,Sony PlayStation 5 Slim,"I really love the storage capacity of my Sony PlayStation 5 Slim, but I'm a bit disappointed with its software bugs.",storage capacity,software bugs,Mixed
CUST01306,PROD009,Sony PlayStation 5 Slim,"While the design of the Sony PlayStation 5 Slim impressed me, the heating issues was underwhelming.",design,heating issues,Mixed
CUST01960,PROD009,Sony PlayStation 5 Slim,"While the sound clarity of the Sony PlayStation 5 Slim impressed me, the heating issues was underwhelming.",sound clarity,heating issues,Mixed
CUST00749,PROD009,Sony PlayStation 5 Slim,"My experience with the Sony PlayStation 5 Slim has been mostly great due to its storage capacity, but the overheating needs improvement.",storage capacity,overheating,Positive
CUST01452,PROD009,Sony PlayStation 5 Slim,"I really love the battery life of my Sony PlayStation 5 Slim, but I'm a bit disappointed with its weight.",battery life,weight,Mixed
CUST00218,PROD009,Sony PlayStation 5 Slim,"My experience with the Sony PlayStation 5 Slim has been mostly great due to its design, but the short cable needs improvement.",design,short cable,Positive
CUST01370,PROD009,Sony PlayStation 5 Slim,"I enjoy using the Sony PlayStation 5 Slim because of its battery life, though its size bothers me sometimes.",battery life,size,Positive
CUST01241,PROD009,Sony PlayStation 5 Slim,"While the speed of the Sony PlayStation 5 Slim impressed me, the short cable was underwhelming.",speed,short cable,Positive
CUST00173,PROD009,Sony PlayStation 5 Slim,"I enjoy using the Sony PlayStation 5 Slim because of its camera quality, though its fragile screen bothers me sometimes.",camera quality,fragile screen,Positive
CUST01982,PROD009,Sony PlayStation 5 Slim,"The display on the Sony PlayStation 5 Slim is outstanding, although the weight could be better.",display,weight,Negative
CUST00855,PROD009,Sony PlayStation 5 Slim,"While the performance of the Sony PlayStation 5 Slim impressed me, the weight was underwhelming.",performance,weight,Negative
CUST02060,PROD009,Sony PlayStation 5 Slim,"While the speed of the Sony PlayStation 5 Slim impressed me, the price was underwhelming.",speed,price,Positive
CUST00628,PROD009,Sony PlayStation 5 Slim,"I really love the storage capacity of my Sony PlayStation 5 Slim, but I'm a bit disappointed with its price.",storage capacity,price,Negative
CUST01746,PROD009,Sony PlayStation 5 Slim,"I really love the display of my Sony PlayStation 5 Slim, but I'm a bit disappointed with its software bugs.",display,software bugs,Mixed
CUST01556,PROD009,Sony PlayStation 5 Slim,"I enjoy using the Sony PlayStation 5 Slim because of its performance, though its slow updates bothers me sometimes.",performance,slow updates,Positive
CUST00267,PROD009,Sony PlayStation 5 Slim,"The battery life on the Sony PlayStation 5 Slim is outstanding, although the short cable could be better.",battery life,short cable,Mixed
CUST00560,PROD009,Sony PlayStation 5 Slim,"My experience with the Sony PlayStation 5 Slim has been mostly great due to its sound clarity, but the heating issues needs improvement.",sound clarity,heating issues,Mixed
CUST01630,PROD009,Sony PlayStation 5 Slim,"I really love the storage capacity of my Sony PlayStation 5 Slim, but I'm a bit disappointed with its short cable.",storage capacity,short cable,Mixed
CUST01609,PROD009,Sony PlayStation 5 Slim,"The design on the Sony PlayStation 5 Slim is outstanding, although the short cable could be better.",design,short cable,Mixed
CUST00684,PROD009,Sony PlayStation 5 Slim,"While the storage capacity of the Sony PlayStation 5 Slim impressed me, the size was underwhelming.",storage capacity,size,Positive
CUST00191,PROD009,Sony PlayStation 5 Slim,"I enjoy using the Sony PlayStation 5 Slim because of its speed, though its overheating bothers me sometimes.",speed,overheating,Positive
CUST01863,PROD009,Sony PlayStation 5 Slim,"While the battery life of the Sony PlayStation 5 Slim impressed me, the overheating was underwhelming.",battery life,overheating,Mixed
CUST00857,PROD009,Sony PlayStation 5 Slim,"I really love the battery life of my Sony PlayStation 5 Slim, but I'm a bit disappointed with its limited ports.",battery life,limited ports,Mixed
CUST01963,PROD009,Sony PlayStation 5 Slim,"I really love the sound clarity of my Sony PlayStation 5 Slim, but I'm a bit disappointed with its price.",sound clarity,price,Positive
CUST01880,PROD009,Sony PlayStation 5 Slim,"My experience with the Sony PlayStation 5 Slim has been mostly great due to its sound clarity, but the software bugs needs improvement.",sound clarity,software bugs,Positive
CUST01962,PROD009,Sony PlayStation 5 Slim,"While the build quality of the Sony PlayStation 5 Slim impressed me, the battery drain was underwhelming.",build quality,battery drain,Positive
CUST01282,PROD009,Sony PlayStation 5 Slim,"I really love the ease of use of my Sony PlayStation 5 Slim, but I'm a bit disappointed with its short cable.",ease of use,short cable,Positive
CUST00184,PROD009,Sony PlayStation 5 Slim,"My experience with the Sony PlayStation 5 Slim has been mostly great due to its sound clarity, but the battery drain needs improvement.",sound clarity,battery drain,Negative
CUST00563,PROD009,Sony PlayStation 5 Slim,"I really love the sound clarity of my Sony PlayStation 5 Slim, but I'm a bit disappointed with its weight.",sound clarity,weight,Negative
CUST00859,PROD009,Sony PlayStation 5 Slim,"I enjoy using the Sony PlayStation 5 Slim because of its durability, though its fragile screen bothers me sometimes.",durability,fragile screen,Positive
CUST01637,PROD010,Nikon Z8 Mirrorless Camera,"I enjoy using the Nikon Z8 Mirrorless Camera because of its performance, though its size bothers me sometimes.",performance,size,Mixed
CUST00793,PROD010,Nikon Z8 Mirrorless Camera,"While the storage capacity of the Nikon Z8 Mirrorless Camera impressed me, the slow updates was underwhelming.",storage capacity,slow updates,Positive
CUST00513,PROD010,Nikon Z8 Mirrorless Camera,"While the camera quality of the Nikon Z8 Mirrorless Camera impressed me, the software bugs was underwhelming.",camera quality,software bugs,Positive
CUST00604,PROD010,Nikon Z8 Mirrorless Camera,"While the speed of the Nikon Z8 Mirrorless Camera impressed me, the overheating was underwhelming.",speed,overheating,Positive
CUST01385,PROD010,Nikon Z8 Mirrorless Camera,"I enjoy using the Nikon Z8 Mirrorless Camera because of its camera quality, though its overheating bothers me sometimes.",camera quality,overheating,Positive
CUST01330,PROD010,Nikon Z8 Mirrorless Camera,"The display on the Nikon Z8 Mirrorless Camera is outstanding, although the weight could be better.",display,weight,Positive
CUST01222,PROD010,Nikon Z8 Mirrorless Camera,"The storage capacity on the Nikon Z8 Mirrorless Camera is outstanding, although the size could be better.",storage capacity,size,Positive
CUST01183,PROD010,Nikon Z8 Mirrorless Camera,"I enjoy using the Nikon Z8 Mirrorless Camera because of its storage capacity, though its heating issues bothers me sometimes.",storage capacity,heating issues,Positive
CUST00430,PROD010,Nikon Z8 Mirrorless Camera,"I enjoy using the Nikon Z8 Mirrorless Camera because of its storage capacity, though its weight bothers me sometimes.",storage capacity,weight,Positive
CUST00119,PROD010,Nikon Z8 Mirrorless Camera,"My experience with the Nikon Z8 Mirrorless Camera has been mostly great due to its storage capacity, but the price needs improvement.",storage capacity,price,Positive
CUST00915,PROD010,Nikon Z8 Mirrorless Camera,"I enjoy using the Nikon Z8 Mirrorless Camera because of its camera quality, though its software bugs bothers me sometimes.",camera quality,software bugs,Positive
CUST00741,PROD010,Nikon Z8 Mirrorless Camera,"I enjoy using the Nikon Z8 Mirrorless Camera because of its performance, though its software bugs bothers me sometimes.",performance,software bugs,Positive
CUST01649,PROD010,Nikon Z8 Mirrorless Camera,"While the battery life of the Nikon Z8 Mirrorless Camera impressed me, the limited ports was underwhelming.",battery life,limited ports,Positive
CUST01862,PROD010,Nikon Z8 Mirrorless Camera,"The storage capacity on the Nikon Z8 Mirrorless Camera is outstanding, although the fragile screen could be better.",storage capacity,fragile screen,Mixed
CUST00147,PROD010,Nikon Z8 Mirrorless Camera,"I enjoy using the Nikon Z8 Mirrorless Camera because of its design, though its heating issues bothers me sometimes.",design,heating issues,Mixed
CUST00538,PROD010,Nikon Z8 Mirrorless Camera,"While the performance of the Nikon Z8 Mirrorless Camera impressed me, the heating issues was underwhelming.",performance,heating issues,Negative
CUST00392,PROD010,Nikon Z8 Mirrorless Camera,"The ease of use on the Nikon Z8 Mirrorless Camera is outstanding, although the fragile screen could be better.",ease of use,fragile screen,Positive
CUST00606,PROD010,Nikon Z8 Mirrorless Camera,"I really love the battery life of my Nikon Z8 Mirrorless Camera, but I'm a bit disappointed with its heating issues.",battery life,heating issues,Positive
CUST00689,PROD010,Nikon Z8 Mirrorless Camera,"I really love the design of my Nikon Z8 Mirrorless Camera, but I'm a bit disappointed with its fragile screen.",design,fragile screen,Negative
CUST00441,PROD010,Nikon Z8 Mirrorless Camera,"My experience with the Nikon Z8 Mirrorless Camera has been mostly great due to its performance, but the price needs improvement.",performance,price,Positive
CUST01763,PROD010,Nikon Z8 Mirrorless Camera,"The sound clarity on the Nikon Z8 Mirrorless Camera is outstanding, although the price could be better.",sound clarity,price,Positive
CUST00524,PROD010,Nikon Z8 Mirrorless Camera,"My experience with the Nikon Z8 Mirrorless Camera has been mostly great due to its display, but the weight needs improvement.",display,weight,Negative
CUST00953,PROD010,Nikon Z8 Mirrorless Camera,"I really love the camera quality of my Nikon Z8 Mirrorless Camera, but I'm a bit disappointed with its battery drain.",camera quality,battery drain,Negative
CUST00446,PROD010,Nikon Z8 Mirrorless Camera,"The ease of use on the Nikon Z8 Mirrorless Camera is outstanding, although the software bugs could be better.",ease of use,software bugs,Mixed
CUST00947,PROD010,Nikon Z8 Mirrorless Camera,"While the design of the Nikon Z8 Mirrorless Camera impressed me, the price was underwhelming.",design,price,Positive
CUST02100,PROD010,Nikon Z8 Mirrorless Camera,"I really love the camera quality of my Nikon Z8 Mirrorless Camera, but I'm a bit disappointed with its size.",camera quality,size,Positive
CUST01007,PROD010,Nikon Z8 Mirrorless Camera,"While the performance of the Nikon Z8 Mirrorless Camera impressed me, the overheating was underwhelming.",performance,overheating,Positive
CUST01396,PROD010,Nikon Z8 Mirrorless Camera,"I really love the durability of my Nikon Z8 Mirrorless Camera, but I'm a bit disappointed with its price.",durability,price,Positive
CUST00310,PROD010,Nikon Z8 Mirrorless Camera,"My experience with the Nikon Z8 Mirrorless Camera has been mostly great due to its durability, but the fragile screen needs improvement.",durability,fragile screen,Positive
CUST00539,PROD010,Nikon Z8 Mirrorless Camera,"My experience with the Nikon Z8 Mirrorless Camera has been mostly great due to its camera quality, but the slow updates needs improvement.",camera quality,slow updates,Mixed
CUST00508,PROD010,Nikon Z8 Mirrorless Camera,"I enjoy using the Nikon Z8 Mirrorless Camera because of its battery life, though its software bugs bothers me sometimes.",battery life,software bugs,Positive
CUST01791,PROD010,Nikon Z8 Mirrorless Camera,"The performance on the Nikon Z8 Mirrorless Camera is outstanding, although the heating issues could be better.",performance,heating issues,Negative
CUST00187,PROD010,Nikon Z8 Mirrorless Camera,"My experience with the Nikon Z8 Mirrorless Camera has been mostly great due to its speed, but the limited ports needs improvement.",speed,limited ports,Positive
CUST00728,PROD010,Nikon Z8 Mirrorless Camera,"I enjoy using the Nikon Z8 Mirrorless Camera because of its performance, though its battery drain bothers me sometimes.",performance,battery drain,Positive
CUST01865,PROD010,Nikon Z8 Mirrorless Camera,"The ease of use on the Nikon Z8 Mirrorless Camera is outstanding, although the short cable could be better.",ease of use,short cable,Positive
CUST00903,PROD010,Nikon Z8 Mirrorless Camera,"While the durability of the Nikon Z8 Mirrorless Camera impressed me, the slow updates was underwhelming.",durability,slow updates,Positive
CUST01720,PROD010,Nikon Z8 Mirrorless Camera,"While the storage capacity of the Nikon Z8 Mirrorless Camera impressed me, the weight was underwhelming.",storage capacity,weight,Positive
